transaction_id,amount,failure_reason,payment_method,customer_type,attempts,previous_success_rate,previous_failed_payments,customer_tenure_months,hours_since_failure,recovered
TXN04652,6824,network_error,upi,new,3,0.77,5,36,43,0
TXN04653,3367,card_expired,debit_card,new,3,0.84,1,30,54,1
TXN04654,8877,bank_decline,upi,loyal,2,0.96,0,32,16,1
TXN04655,10395,bank_decline,upi,loyal,3,0.93,0,18,40,1
TXN04656,1168,bank_decline,credit_card,regular,2,0.58,1,16,16,1
TXN04657,7127,bank_decline,credit_card,regular,3,0.63,4,27,68,0
TXN04658,3091,technical_error,upi,loyal,2,0.4,1,48,35,1
TXN04659,9845,card_expired,debit_card,regular,1,0.84,5,59,62,0
TXN04660,13511,card_expired,net_banking,loyal,2,0.97,3,47,47,0
TXN04661,13893,card_expired,debit_card,loyal,2,0.92,0,54,42,1
TXN04662,9816,insufficient_funds,upi,loyal,3,0.7,6,28,64,0
TXN04663,9346,bank_decline,debit_card,loyal,2,0.3,5,7,61,0
TXN04664,3876,network_error,upi,new,1,0.54,6,4,6,1
TXN04665,3492,network_error,net_banking,loyal,2,0.88,3,23,19,1
TXN04666,209,card_expired,credit_card,new,2,0.69,5,48,60,0
TXN04667,7244,insufficient_funds,upi,new,2,0.89,6,19,23,0
TXN04668,7712,insufficient_funds,credit_card,loyal,2,0.44,4,41,13,0
TXN04669,11984,card_expired,net_banking,regular,1,0.93,1,55,57,1
TXN04670,12295,bank_decline,upi,new,1,0.57,1,37,9,0
TXN04671,5262,card_expired,upi,regular,1,0.53,0,53,37,0
TXN04672,7857,technical_error,debit_card,loyal,1,0.76,3,40,3,1
TXN04673,1961,bank_decline,upi,new,3,0.85,3,59,9,0
TXN04674,683,technical_error,net_banking,new,1,0.89,1,51,8,0
TXN04675,11868,card_expired,net_banking,regular,2,0.58,2,19,1,0
TXN04676,12256,insufficient_funds,upi,new,3,0.96,0,45,53,0
TXN04677,4747,insufficient_funds,upi,new,3,0.41,4,48,56,0
TXN04678,7840,technical_error,credit_card,regular,3,0.9,1,34,5,0
TXN04679,7623,insufficient_funds,debit_card,new,1,0.56,6,29,72,0
TXN04680,10907,technical_error,net_banking,regular,2,0.53,2,9,53,1
TXN04681,2152,network_error,net_banking,new,3,0.54,2,32,2,1
TXN04682,2763,technical_error,upi,new,3,0.57,3,57,35,1
TXN04683,2275,insufficient_funds,upi,loyal,3,0.7,6,45,70,0
TXN04684,10944,insufficient_funds,upi,loyal,2,0.71,6,26,32,0
TXN04685,608,network_error,net_banking,loyal,1,0.53,2,5,47,1
TXN04686,13312,technical_error,net_banking,loyal,2,0.35,4,13,61,0
TXN04687,4303,technical_error,upi,new,1,0.87,1,30,26,1
TXN04688,14426,bank_decline,upi,loyal,3,0.31,0,40,64,0
TXN04689,2813,network_error,debit_card,regular,2,0.82,3,18,49,1
TXN04690,2636,card_expired,upi,new,1,0.85,1,55,34,0
TXN04691,12877,card_expired,credit_card,loyal,3,0.65,0,7,35,0
TXN04692,1971,insufficient_funds,net_banking,new,3,0.68,2,3,72,0
TXN04693,10985,bank_decline,debit_card,regular,2,0.68,6,59,16,0
TXN04694,14851,card_expired,credit_card,regular,3,0.47,5,1,67,0
TXN04695,5502,technical_error,credit_card,regular,3,0.92,4,3,70,1
TXN04696,463,insufficient_funds,debit_card,regular,3,0.87,2,3,71,0
TXN04697,2040,network_error,upi,regular,3,0.45,5,34,56,0
TXN04698,9888,technical_error,credit_card,loyal,1,0.95,6,16,9,1
TXN04699,11695,card_expired,upi,regular,1,0.91,5,5,21,0
TXN04700,14619,bank_decline,net_banking,regular,2,0.83,1,33,15,1
TXN04701,11429,bank_decline,debit_card,regular,1,0.34,6,52,35,0
TXN04702,13693,technical_error,upi,loyal,3,0.79,4,5,23,1
TXN04703,14322,technical_error,debit_card,new,1,0.45,5,54,34,0
TXN04704,6252,card_expired,upi,regular,3,0.91,0,49,54,0
TXN04705,8244,technical_error,credit_card,new,1,0.49,4,40,45,0
TXN04706,5167,insufficient_funds,net_banking,regular,3,0.37,2,23,6,0
TXN04707,2562,technical_error,upi,new,1,0.82,6,15,3,1
TXN04708,2620,bank_decline,net_banking,regular,2,0.36,1,27,13,0
TXN04709,11169,technical_error,upi,regular,2,0.47,4,26,16,0
TXN04710,418,bank_decline,debit_card,loyal,1,0.51,0,34,29,1
TXN04711,10579,bank_decline,debit_card,loyal,3,0.62,4,23,70,0
TXN04712,2247,technical_error,debit_card,new,2,0.72,2,25,26,1
TXN04713,11083,technical_error,net_banking,new,2,0.6,1,9,31,1
TXN04714,4065,network_error,debit_card,regular,2,0.46,2,8,69,1
TXN04715,12316,technical_error,upi,regular,3,0.97,6,36,5,1
TXN04716,13035,insufficient_funds,credit_card,new,2,0.64,5,2,54,1
TXN04717,5052,bank_decline,credit_card,new,3,0.56,6,37,37,0
TXN04718,3857,bank_decline,debit_card,regular,1,0.98,6,42,37,0
TXN04719,10379,network_error,credit_card,loyal,1,0.43,1,48,16,0
TXN04720,7264,card_expired,net_banking,loyal,3,0.33,3,28,63,0
TXN04721,4410,card_expired,net_banking,loyal,3,0.39,0,46,13,1
TXN04722,14494,network_error,upi,new,3,0.46,2,16,60,0
TXN04723,3041,card_expired,credit_card,new,3,0.67,3,46,61,0
TXN04724,12536,bank_decline,debit_card,new,3,0.93,1,9,42,1
TXN04725,3902,technical_error,debit_card,new,2,0.39,6,32,62,0
TXN04726,3173,card_expired,net_banking,regular,2,0.6,2,4,22,0
TXN04727,10986,technical_error,upi,new,1,0.37,2,34,40,1
TXN04728,770,insufficient_funds,net_banking,new,3,0.46,6,26,69,0
TXN04729,13834,technical_error,upi,new,1,0.82,6,43,37,1
TXN04730,14949,technical_error,debit_card,regular,3,0.64,4,20,58,0
TXN04731,1117,card_expired,debit_card,loyal,3,0.42,2,16,17,0
TXN04732,1094,insufficient_funds,upi,regular,2,0.36,3,46,61,0
TXN04733,4948,card_expired,net_banking,loyal,2,0.66,6,5,67,0
TXN04734,9530,technical_error,net_banking,new,3,0.58,0,56,29,0
TXN04735,5534,technical_error,upi,loyal,2,0.97,4,9,9,1
TXN04736,9379,bank_decline,net_banking,new,1,0.95,2,41,7,1
TXN04737,4800,card_expired,debit_card,regular,2,0.69,1,26,26,0
TXN04738,13011,technical_error,net_banking,regular,2,0.82,4,40,64,0
TXN04739,9542,network_error,net_banking,loyal,3,0.73,6,56,18,1
TXN04740,9213,network_error,credit_card,new,1,0.8,1,33,53,1
TXN04741,9967,network_error,net_banking,new,2,0.36,3,21,44,1
TXN04742,14405,technical_error,credit_card,loyal,3,0.57,0,41,2,0
TXN04743,329,network_error,upi,loyal,2,0.65,3,58,24,1
TXN04744,10996,insufficient_funds,net_banking,loyal,3,0.5,5,45,51,0
TXN04745,11730,insufficient_funds,upi,loyal,1,0.88,2,8,59,1
TXN04746,7814,insufficient_funds,upi,new,1,0.74,6,59,33,1
TXN04747,4050,bank_decline,debit_card,regular,2,0.55,3,44,62,0
TXN04748,3684,bank_decline,debit_card,regular,2,0.66,3,21,7,1
TXN04749,1340,network_error,upi,loyal,3,0.7,4,6,33,1
TXN04750,8021,network_error,debit_card,loyal,1,0.95,3,6,5,1
TXN04751,4528,card_expired,net_banking,loyal,2,0.71,3,54,35,0
TXN04752,13203,network_error,net_banking,new,1,0.5,1,24,50,1
TXN04753,10955,insufficient_funds,credit_card,new,1,0.54,1,25,48,0
TXN04754,14676,bank_decline,upi,loyal,2,0.79,3,32,27,1
TXN04755,372,card_expired,credit_card,loyal,1,0.75,1,34,29,0
TXN04756,5074,card_expired,net_banking,regular,3,0.58,5,5,24,0
TXN04757,1644,bank_decline,debit_card,loyal,2,0.76,1,7,51,1
TXN04758,7431,bank_decline,net_banking,loyal,2,0.47,4,56,5,0
TXN04759,1242,technical_error,upi,regular,2,0.45,0,4,51,1
TXN04760,2577,network_error,credit_card,regular,3,0.35,2,4,58,0
TXN04761,14456,network_error,upi,loyal,1,0.36,5,42,47,0
TXN04762,14814,insufficient_funds,net_banking,loyal,3,0.98,5,16,54,1
TXN04763,2822,card_expired,debit_card,loyal,2,0.69,4,26,57,0
TXN04764,11619,network_error,upi,regular,2,0.65,4,46,5,1
TXN04765,3184,technical_error,net_banking,loyal,3,0.93,2,19,71,1
TXN04766,13669,card_expired,credit_card,new,3,0.39,1,14,14,0
TXN04767,2308,card_expired,debit_card,regular,2,0.59,1,5,32,0
TXN04768,9129,technical_error,upi,new,2,0.64,0,45,18,0
TXN04769,1304,technical_error,upi,new,3,0.73,2,5,46,0
TXN04770,12535,network_error,net_banking,regular,3,0.97,2,22,72,1
TXN04771,2741,insufficient_funds,upi,regular,1,0.77,2,36,63,0
TXN04772,14447,card_expired,debit_card,new,3,0.4,1,36,23,0
TXN04773,3850,insufficient_funds,upi,new,3,0.88,4,40,64,1
TXN04774,12098,insufficient_funds,upi,loyal,3,0.58,3,11,53,0
TXN04775,5275,card_expired,upi,regular,2,0.76,2,3,59,0
TXN04776,14894,technical_error,debit_card,new,1,0.93,0,36,46,1
TXN04777,1007,technical_error,credit_card,loyal,2,0.51,5,20,45,0
TXN04778,12441,bank_decline,credit_card,loyal,1,0.52,0,7,1,0
TXN04779,10714,technical_error,net_banking,regular,3,0.63,2,17,64,1
TXN04780,9838,insufficient_funds,net_banking,loyal,3,0.67,3,25,25,0
TXN04781,13074,bank_decline,net_banking,regular,1,0.94,1,20,57,1
TXN04782,12385,technical_error,net_banking,new,1,0.95,4,58,19,1
TXN04783,14377,card_expired,debit_card,loyal,1,0.72,0,23,1,1
TXN04784,8144,bank_decline,debit_card,loyal,3,0.64,2,21,7,0
TXN04785,2896,network_error,upi,new,2,0.92,0,17,61,1
TXN04786,7027,network_error,net_banking,loyal,3,0.59,4,5,35,1
TXN04787,9825,card_expired,net_banking,new,2,0.56,4,35,41,0
TXN04788,10136,technical_error,credit_card,regular,2,0.63,5,15,50,0
TXN04789,3558,technical_error,net_banking,loyal,3,0.66,4,29,39,1
TXN04790,9958,bank_decline,upi,regular,1,0.47,6,41,69,0
TXN04791,4499,bank_decline,net_banking,new,2,0.47,4,21,24,0
TXN04792,4311,card_expired,net_banking,regular,2,0.46,5,11,11,0
TXN04793,8516,bank_decline,net_banking,regular,2,0.56,6,5,11,0
TXN04794,12585,technical_error,net_banking,regular,2,0.64,6,43,69,0
TXN04795,3819,insufficient_funds,debit_card,loyal,1,0.73,0,59,8,1
TXN04796,401,bank_decline,upi,regular,3,0.38,1,25,42,0
TXN04797,4859,network_error,upi,loyal,3,0.35,1,18,39,0
TXN04798,4958,card_expired,debit_card,loyal,3,0.89,0,9,25,0
TXN04799,4246,network_error,net_banking,regular,1,0.44,6,13,48,0
TXN04800,7938,bank_decline,credit_card,loyal,2,0.98,1,33,24,0
TXN04801,2166,technical_error,net_banking,new,3,0.63,3,49,42,0
TXN04802,8461,technical_error,debit_card,loyal,2,0.97,3,55,55,1
TXN04803,9833,card_expired,net_banking,new,3,0.74,4,47,32,0
TXN04804,14053,card_expired,net_banking,new,3,0.64,4,32,65,0
TXN04805,5688,network_error,credit_card,loyal,3,0.5,2,43,6,1
TXN04806,2501,technical_error,net_banking,new,3,0.91,5,50,4,0
TXN04807,482,card_expired,debit_card,loyal,1,0.77,1,26,46,1
TXN04808,8667,insufficient_funds,upi,regular,2,0.46,2,40,39,0
TXN04809,12288,bank_decline,net_banking,regular,1,0.35,3,21,27,0
TXN04810,13965,card_expired,debit_card,regular,3,0.51,0,46,71,0
TXN04811,761,technical_error,upi,new,2,0.52,2,49,26,0
TXN04812,13412,network_error,upi,new,3,0.57,4,41,62,1
TXN04813,8745,insufficient_funds,upi,new,2,0.8,0,23,11,0
TXN04814,14160,network_error,net_banking,loyal,2,0.6,0,50,17,1
TXN04815,5403,card_expired,debit_card,loyal,2,0.83,6,60,24,0
TXN04816,8731,bank_decline,debit_card,regular,3,0.9,4,50,20,1
TXN04817,12079,technical_error,debit_card,regular,1,0.45,0,31,31,1
TXN04818,14722,card_expired,debit_card,loyal,1,0.86,4,24,68,1
TXN04819,6884,technical_error,upi,loyal,3,0.44,6,28,67,0
TXN04820,7136,card_expired,debit_card,new,3,0.57,2,43,53,1
TXN04821,6738,card_expired,net_banking,regular,2,0.68,3,51,32,0
TXN04822,12543,bank_decline,upi,new,1,0.52,5,49,57,0
TXN04823,10996,insufficient_funds,upi,new,2,0.33,2,45,69,0
TXN04824,12281,technical_error,credit_card,new,3,0.67,2,52,42,0
TXN04825,2678,insufficient_funds,upi,regular,3,0.5,2,51,61,0
TXN04826,961,technical_error,credit_card,new,2,0.94,0,51,37,1
TXN04827,1171,card_expired,upi,loyal,1,0.38,3,1,67,0
TXN04828,7214,network_error,credit_card,regular,3,0.55,3,28,12,1
TXN04829,4861,network_error,upi,regular,3,0.74,0,3,6,0
TXN04830,5309,bank_decline,upi,new,3,0.68,1,9,62,1
TXN04831,14521,technical_error,credit_card,loyal,2,0.51,6,20,31,1
TXN04832,10835,bank_decline,credit_card,loyal,1,0.84,3,14,72,1
TXN04833,4998,card_expired,debit_card,new,2,0.55,6,33,13,0
TXN04834,8784,insufficient_funds,debit_card,regular,1,0.83,6,19,24,1
TXN04835,10798,technical_error,net_banking,regular,3,0.47,4,3,6,0
TXN04836,4457,bank_decline,debit_card,loyal,3,0.67,2,45,71,0
TXN04837,9108,card_expired,net_banking,loyal,1,0.87,0,20,2,0
TXN04838,6368,network_error,net_banking,new,3,0.69,3,14,10,0
TXN04839,427,technical_error,credit_card,regular,2,0.95,4,7,29,0
TXN04840,3965,technical_error,upi,regular,3,0.37,1,36,13,1
TXN04841,1857,card_expired,upi,regular,2,0.93,3,10,48,0
TXN04842,2030,insufficient_funds,upi,new,2,0.37,3,26,65,0
TXN04843,3021,insufficient_funds,upi,regular,3,0.73,2,32,36,0
TXN04844,9299,network_error,net_banking,new,2,0.91,5,15,12,0
TXN04845,12881,card_expired,credit_card,regular,1,0.91,1,25,11,1
TXN04846,12815,bank_decline,net_banking,new,2,0.53,6,17,34,0
TXN04847,6261,insufficient_funds,net_banking,regular,2,0.96,5,43,65,0
TXN04848,2550,technical_error,net_banking,loyal,3,0.49,2,17,12,0
TXN04849,13950,technical_error,credit_card,new,3,0.86,4,3,33,0
TXN04850,8147,card_expired,debit_card,new,3,0.43,4,52,25,0
TXN04851,9935,card_expired,upi,loyal,1,0.51,1,53,61,0
TXN04852,239,card_expired,upi,loyal,3,0.38,3,17,35,1
TXN04853,2991,card_expired,credit_card,new,2,0.43,1,21,46,0
TXN04854,1614,technical_error,debit_card,new,2,0.79,6,6,27,0
TXN04855,2213,bank_decline,upi,new,1,0.69,2,18,17,0
TXN04856,10496,bank_decline,debit_card,regular,2,0.3,3,58,70,0
TXN04857,1211,technical_error,upi,loyal,3,0.93,5,1,57,1
TXN04858,1376,insufficient_funds,net_banking,new,1,0.51,5,43,24,0
TXN04859,3671,card_expired,credit_card,loyal,1,0.4,3,11,58,0
TXN04860,2733,card_expired,debit_card,regular,2,0.92,3,29,38,0
TXN04861,10266,bank_decline,credit_card,loyal,3,0.87,6,25,69,0
TXN04862,10688,card_expired,upi,loyal,3,0.4,4,19,35,0
TXN04863,3376,network_error,debit_card,regular,2,0.54,3,11,52,1
TXN04864,4470,technical_error,credit_card,loyal,2,0.46,5,28,57,0
TXN04865,3628,insufficient_funds,credit_card,new,1,0.57,5,46,27,0
TXN04866,8124,card_expired,credit_card,regular,1,0.51,1,36,69,1
TXN04867,3471,network_error,upi,loyal,3,0.37,0,7,51,1
TXN04868,9056,network_error,debit_card,new,2,0.39,0,56,16,0
TXN04869,3838,technical_error,upi,new,1,0.38,2,50,31,0
TXN04870,9115,network_error,upi,regular,1,0.48,0,56,41,1
TXN04871,1583,network_error,net_banking,regular,1,0.64,6,12,31,0
TXN04872,5987,network_error,upi,regular,1,0.95,3,59,23,0
TXN04873,5294,card_expired,debit_card,new,2,0.37,6,36,19,0
TXN04874,14843,card_expired,credit_card,new,2,0.33,3,9,9,0
TXN04875,4936,network_error,credit_card,regular,2,0.87,4,32,3,1
TXN04876,11817,technical_error,credit_card,new,3,0.98,3,42,46,1
TXN04877,7124,technical_error,net_banking,regular,2,0.33,4,14,54,0
TXN04878,12697,card_expired,debit_card,new,2,0.33,1,31,26,0
TXN04879,11437,card_expired,credit_card,regular,1,0.69,1,40,2,0
TXN04880,2740,network_error,credit_card,regular,3,0.75,1,26,6,1
TXN04881,10562,insufficient_funds,upi,regular,2,0.65,2,58,58,0
TXN04882,11935,technical_error,debit_card,new,1,0.41,1,35,16,0
TXN04883,3052,insufficient_funds,debit_card,new,1,0.69,5,44,23,0
TXN04884,5573,bank_decline,credit_card,new,2,0.7,6,44,32,0
TXN04885,14056,bank_decline,net_banking,regular,2,0.46,0,33,69,0
TXN04886,5300,bank_decline,upi,regular,3,0.34,3,53,23,0
TXN04887,4617,card_expired,debit_card,regular,2,0.97,6,34,31,0
TXN04888,5940,bank_decline,upi,loyal,1,0.49,2,35,32,0
TXN04889,6112,network_error,credit_card,loyal,2,0.81,0,40,7,1
TXN04890,2093,card_expired,debit_card,new,3,0.9,6,15,47,0
TXN04891,11777,technical_error,credit_card,regular,1,0.44,0,52,48,0
TXN04892,9713,card_expired,upi,new,1,0.33,2,26,4,0
TXN04893,10326,insufficient_funds,debit_card,regular,1,0.3,3,11,23,0
TXN04894,6478,network_error,debit_card,new,2,0.81,1,49,50,1
TXN04895,3914,insufficient_funds,credit_card,regular,1,0.5,4,10,25,1
TXN04896,1245,card_expired,credit_card,loyal,2,0.38,6,38,38,0
TXN04897,12299,bank_decline,credit_card,regular,1,0.71,5,37,47,1
TXN04898,1405,technical_error,credit_card,new,2,0.58,3,52,30,0
TXN04899,2777,card_expired,debit_card,regular,3,0.55,3,52,56,0
TXN04900,3183,bank_decline,credit_card,new,3,0.94,1,46,24,0
TXN04901,8838,card_expired,net_banking,new,1,0.57,2,48,55,1
TXN04902,5030,technical_error,debit_card,new,2,0.9,3,29,37,1
TXN04903,5131,technical_error,credit_card,regular,2,0.36,2,13,20,1
TXN04904,8326,technical_error,net_banking,loyal,3,0.82,1,26,16,1
TXN04905,7811,technical_error,credit_card,regular,3,0.68,1,7,62,0
TXN04906,5397,network_error,credit_card,new,2,0.41,2,8,21,1
TXN04907,13404,technical_error,upi,regular,2,0.96,3,14,10,0
TXN04908,3540,card_expired,credit_card,loyal,2,0.91,5,17,12,0
TXN04909,208,card_expired,net_banking,loyal,2,0.51,2,42,7,0
TXN04910,7992,network_error,debit_card,regular,1,0.91,5,51,12,0
TXN04911,6807,network_error,net_banking,new,2,0.37,5,57,5,1
TXN04912,11211,insufficient_funds,net_banking,new,3,0.45,0,43,67,0
TXN04913,10849,network_error,net_banking,new,1,0.94,2,31,49,1
TXN04914,13939,card_expired,upi,new,1,0.34,0,43,41,0
TXN04915,2327,card_expired,credit_card,loyal,2,0.68,1,55,38,1
TXN04916,7100,bank_decline,debit_card,regular,3,0.42,5,46,9,0
TXN04917,4352,card_expired,upi,regular,3,0.57,3,10,36,0
TXN04918,8853,insufficient_funds,debit_card,new,1,0.74,2,9,10,0
TXN04919,7125,technical_error,upi,regular,1,0.45,6,39,45,1
TXN04920,11696,bank_decline,debit_card,new,2,0.93,3,26,41,1
TXN04921,14052,card_expired,upi,regular,2,0.52,6,60,30,0
TXN04922,7296,bank_decline,upi,new,2,0.32,2,42,37,0
TXN04923,11521,insufficient_funds,net_banking,loyal,1,0.93,5,44,38,0
TXN04924,12370,insufficient_funds,credit_card,loyal,1,0.94,4,39,6,0
TXN04925,8974,card_expired,upi,regular,3,0.56,0,36,68,0
TXN04926,424,bank_decline,credit_card,loyal,3,0.52,6,18,37,0
TXN04927,13926,card_expired,debit_card,new,2,0.78,2,42,61,0
TXN04928,12636,technical_error,net_banking,new,1,0.75,4,50,47,1
TXN04929,6144,insufficient_funds,credit_card,loyal,3,0.63,6,21,7,0
TXN04930,267,technical_error,debit_card,regular,1,0.36,5,8,67,1
TXN04931,6718,technical_error,net_banking,regular,3,0.31,4,23,22,0
TXN04932,5566,bank_decline,credit_card,loyal,2,0.63,4,10,65,1
TXN04933,4572,card_expired,debit_card,regular,2,0.64,3,14,23,0
TXN04934,7179,network_error,credit_card,loyal,2,0.89,0,52,49,1
TXN04935,8194,technical_error,credit_card,loyal,3,0.98,5,42,7,1
TXN04936,13291,insufficient_funds,credit_card,new,1,0.95,6,8,59,0
TXN04937,5643,technical_error,debit_card,loyal,1,0.83,1,14,31,0
TXN04938,3237,bank_decline,net_banking,regular,2,0.39,0,53,28,0
TXN04939,5836,card_expired,credit_card,regular,1,0.77,5,8,34,1
TXN04940,4775,insufficient_funds,net_banking,loyal,3,0.64,1,13,41,0
TXN04941,4009,card_expired,upi,new,1,0.76,2,47,20,1
TXN04942,4339,insufficient_funds,credit_card,regular,3,0.46,3,17,15,0
TXN04943,8526,card_expired,credit_card,loyal,3,0.72,1,22,7,0
TXN04944,11054,bank_decline,debit_card,loyal,2,0.45,6,58,1,0
TXN04945,9615,bank_decline,upi,loyal,3,0.77,3,32,29,0
TXN04946,11200,insufficient_funds,net_banking,new,2,0.7,3,10,29,0
TXN04947,10470,network_error,net_banking,loyal,1,0.39,1,6,31,1
TXN04948,1870,network_error,debit_card,loyal,1,0.33,0,31,43,1
TXN04949,12732,network_error,debit_card,regular,2,0.96,2,34,37,1
TXN04950,14566,network_error,debit_card,new,1,0.86,1,12,30,0
TXN04951,746,technical_error,net_banking,new,3,0.81,5,56,61,1
TXN04952,12785,technical_error,upi,new,3,0.87,0,16,62,1
TXN04953,8830,bank_decline,net_banking,loyal,1,0.63,1,8,29,0
TXN04954,2028,card_expired,debit_card,new,2,0.74,4,1,27,0
TXN04955,6301,network_error,debit_card,new,2,0.87,2,18,70,1
TXN04956,12858,insufficient_funds,credit_card,new,2,0.73,5,29,30,0
TXN04957,1768,insufficient_funds,debit_card,regular,1,0.76,4,18,51,1
TXN04958,14000,bank_decline,upi,regular,1,0.6,3,57,2,1
TXN04959,4011,bank_decline,upi,loyal,3,0.65,6,14,34,0
TXN04960,1856,network_error,credit_card,loyal,3,0.85,4,42,30,1
TXN04961,5475,network_error,debit_card,loyal,3,0.49,3,38,71,0
TXN04962,5780,technical_error,net_banking,loyal,2,0.45,0,24,55,0
TXN04963,1843,bank_decline,debit_card,new,3,0.32,6,2,49,0
TXN04964,11358,card_expired,credit_card,loyal,3,0.77,1,49,30,1
TXN04965,9589,network_error,net_banking,loyal,1,0.98,4,22,44,1
TXN04966,618,technical_error,debit_card,regular,1,0.79,6,13,33,0
TXN04967,3974,card_expired,net_banking,loyal,1,0.96,0,50,28,1
TXN04968,10538,insufficient_funds,credit_card,regular,1,0.85,4,9,7,0
TXN04969,4898,bank_decline,debit_card,new,2,0.4,0,26,24,0
TXN04970,7552,bank_decline,debit_card,regular,2,0.68,3,16,19,0
TXN04971,13132,bank_decline,credit_card,regular,2,0.87,4,43,4,0
TXN04972,14799,insufficient_funds,net_banking,regular,3,0.73,1,2,58,0
TXN04973,14902,network_error,upi,regular,3,0.85,4,2,30,1
TXN04974,11696,bank_decline,credit_card,loyal,1,0.69,6,52,54,0
TXN04975,13319,bank_decline,upi,regular,2,0.52,5,29,69,0
TXN04976,13706,card_expired,upi,regular,1,0.32,2,17,8,0
TXN04977,10617,bank_decline,credit_card,regular,3,0.75,3,31,36,1
TXN04978,13095,insufficient_funds,credit_card,new,3,0.57,3,52,41,0
TXN04979,9977,insufficient_funds,credit_card,new,1,0.45,2,56,11,0
TXN04980,745,bank_decline,credit_card,regular,3,0.63,4,5,33,0
TXN04981,4652,card_expired,upi,regular,3,0.48,0,1,6,0
TXN04982,812,network_error,upi,loyal,2,0.47,2,17,60,1
TXN04983,13175,insufficient_funds,upi,loyal,3,0.85,2,11,47,1
TXN04984,4821,technical_error,debit_card,regular,2,0.59,2,29,55,1
TXN04985,3352,technical_error,credit_card,loyal,2,0.71,5,6,12,0
TXN04986,2036,insufficient_funds,credit_card,regular,2,0.42,5,24,8,0
TXN04987,2125,bank_decline,upi,loyal,1,0.51,0,22,3,1
TXN04988,13932,network_error,net_banking,regular,1,0.73,5,18,62,0
TXN04989,8133,card_expired,debit_card,new,3,0.33,1,50,21,0
TXN04990,2192,technical_error,net_banking,regular,2,0.34,2,20,49,1
TXN04991,8554,bank_decline,upi,regular,2,0.7,2,24,65,0
TXN04992,12637,insufficient_funds,upi,loyal,2,0.36,5,35,30,0
TXN04993,14859,network_error,credit_card,new,2,0.73,2,48,36,0
TXN04994,11871,technical_error,debit_card,loyal,2,0.81,2,37,12,1
TXN04995,4560,bank_decline,upi,new,1,0.69,2,25,44,0
TXN04996,14354,technical_error,upi,regular,1,0.9,6,38,20,0
TXN04997,4938,technical_error,net_banking,loyal,1,0.74,3,49,32,1
TXN04998,11113,card_expired,net_banking,regular,3,0.62,1,29,68,1
TXN04999,4267,bank_decline,debit_card,regular,1,0.68,6,35,59,1
TXN05000,2277,technical_error,net_banking,regular,2,0.6,3,28,55,0
